ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio
2115-11-07,125.0,171279027.0,542.0,,,78.0,-498721.0,7995.0,Complicated,565.0,Spaceship,-21914.0,,4566.0,528.0,6.798672942092553,no,Alchemy,-9.0,141.0,,-1807542.0,-7255412.0,-2140300.0,-7442459.0,0.0,-0.20550904223147803,187.0,1700397.0,,2.6492653174653285,inf,inf
,59.0,-194455.0,1123.0,Alien,Grade -1,67.0,1593522649.0,,Complicated,114.0,,-23486.0,7.194155836507927,533.0,-3.0,,no,Time Machine,,,268.0,-7086740.0,-261927.0,-8977056.0,-4200969.0,,1.8121816911399802,38.0,-8416959.0,1.3634733903400362,1.38932143996526,,-inf
2168-08-05,185.0,377626073.0,,Time Traveler,,147.0,-704708.0,3075.0,,-3.0,,5461382.0,7.205174225206796,-9.0,-18.0,-1.5034463728375442,1,Alchemy,229.0,200.0,434.0,-3850450.0,,,-6398973.0,-70955.0,1.5610664605262048,195.0,4402888.0,2.248125711230698,2.9192823710356537,,164.64376495992684
2125-11-12,258.0,594226595.0,110.0,Alien,,5.0,-806586.0,8947.0,Undefined,395.0,Cave,-41685.0,8.638215802663197,-9.0,-6.0,,2,,459.0,420.0,32.0,-7927496.0,-6215674.0,-4509820.0,-8898164.0,-17476.0,-0.39147093294891677,0.0,4053273.0,1.3005934283950795,,inf,-1.0286639590651841e+304
2102-07-12,38.0,-446992.0,270.0,Alien,,-20.0,1483886390.0,1872.0,Parallel,681.0,,9874844.0,1.285118341852889,,1848.0,-2.124459803547014,,Teleportation,365.0,158.0,28.0,-9093802.0,-823654.0,-1834144.0,-1844367.0,0.0,1.9075080824268325,90.0,,0.6606315493741322,1.3708011184935738,16950942692.744928,inf
2190-11-12,,-400566.0,608.0,,,-14.0,-545517.0,7330.0,Complicated,292.0,Cave,-7609.0,3.138173075796072,1736.0,-15.0,-0.6858825864419824,0,Time Machine,-6.0,-27.0,100.0,-1807198.0,-1055658.0,,-2844685.0,0.0,-0.41663206898367133,119.0,-10331160.0,,4.955155882684597,,-inf
2129-07-17,-6.0,-857587.0,-29.0,Time Traveler,???,124.0,1369602137.0,2805.0,Parallel,-3.0,Spaceship,-22416.0,-3.285486782245592,-11.0,-11.0,-2.2494663496541807,yes,Time Machine,428.0,238.0,705.0,-1786038.0,-9956553.0,-148267.0,-2434896.0,-6961.0,-0.7180880339180111,99.0,-632397.0,-0.2633250485968266,,inf,
2188-02-13,16.0,-551753.0,375.0,Ghost,Grade -1,40.0,-775758.0,1000.0,Complicated,-5.0,,4320283.0,9.077282484056196,-14.0,-10.0,-3.853296863743955,yes,Teleportation,-9.0,111.0,679.0,-7304455.0,-6789325.0,-9948101.0,-8522461.0,0.0,,16.0,-2673426.0,0.5130968605627926,1.1673166269889412,-7546293.432664059,-inf
2103-01-26,149.0,,-170.0,,,63.0,982026036.0,5190.0,Undefined,-8.0,,4311219.0,7.230981280907935,474.0,-4.0,6.419518086834387,2,Time Machine,-7.0,491.0,-36.0,-7881377.0,-2459450.0,-1096899.0,-2808530.0,,-1.3028429687914618,133.0,-2155147.0,1.5701955104706284,3.745560566942994,,
2188-01-14,138.0,-121898.0,-154.0,Ghost,,77.0,1337461433.0,326.0,,490.0,Spaceship,4615709.0,-2.696288913694142,-10.0,,-1.435276574215227,,,314.0,-49.0,,-7683685.0,-5921351.0,-1390400.0,-8855443.0,0.0,2.8339743648735807,53.0,97588.0,2.4960928093154244,4.065934069514686,,inf
2147-06-18,253.0,521686313.0,-71.0,Time Traveler,,124.0,156761160.0,6507.0,,94.0,Unknown,-46949.0,4.381688363658302,744.0,-2.0,4.556040269726502,1,Time Machine,-4.0,-39.0,729.0,-1230566.0,-7623115.0,-6721981.0,-4483420.0,0.0,-1.7381999840661977,183.0,-9302739.0,-0.24750356981178323,-0.42742796668957495,1.790045517916118e-94,-inf
2106-05-26,219.0,-299489.0,151.0,Alien,Grade -1,,1540902075.0,2776.0,,707.0,,,-3.4329470689018753,403.0,650.0,-3.784916185146321,no,,270.0,-30.0,300.0,-9885015.0,-9621082.0,-4143808.0,-9528927.0,-35784.0,2.99394795573133,166.0,472304.0,-0.16381473540927438,-0.7186473148818633,,
2106-02-22,189.0,-83792.0,777.0,,Grade -1,,468927418.0,601.0,,-1.0,Unknown,-11714.0,7.722891734807303,-9.0,989.0,-4.794608859979407,2,,-6.0,,906.0,-964984.0,-5034318.0,-2170843.0,-6246185.0,-72543.0,-1.2593292320038538,79.0,-704647.0,0.48834757440836163,1.122035930870298,4384611766.385295,-60441.39410260528
2152-02-07,,983258084.0,-143.0,,???,135.0,798585963.0,2043.0,,-1.0,,-10401.0,6.542110334050076,1739.0,-12.0,-3.737596198047002,yes,,-2.0,442.0,232.0,-8558768.0,-20533.0,-9572761.0,-715154.0,-19831.0,2.6086698850064995,5.0,-9426496.0,0.7060018396852499,2.519110868888951,16764388159.46208,-845362.1985004327
2188-05-04,56.0,,929.0,Time Traveler,Unknown,-15.0,-227293.0,9423.0,Complicated,,,1446397.0,3.7649098120565663,342.0,580.0,-0.0797896437314023,yes,Teleportation,428.0,281.0,,-5202476.0,-6995246.0,-7925764.0,-9800495.0,-83350.0,2.12558876035709,62.0,-2231840.0,2.45238385846204,3.39321643301939,642711.9522585635,-25.064294568189126
2164-12-01,289.0,-132535.0,611.0,,,-19.0,,3860.0,,858.0,Spaceship,3557702.0,9.341362401836783,766.0,-19.0,4.91092310644161,no,,129.0,-34.0,474.0,-5811460.0,,-3097301.0,-5562509.0,0.0,-0.9613470159506923,169.0,-6019325.0,2.8561612601113167,5.438829550477889,-8678423.048640458,-inf
2180-09-24,47.0,133400086.0,1153.0,Ghost,,13.0,1109416953.0,4382.0,,,Unknown,-11474.0,6.0565434906440245,-7.0,427.0,-2.6781412075455324,no,,-8.0,,114.0,-7728166.0,-2717853.0,-1580944.0,-4556473.0,-79356.0,1.8827319199932058,105.0,-5357200.0,,-0.4683755160875398,7.386209460387725e-67,0.14458894097484754
,248.0,-81442.0,567.0,,Unknown,148.0,902161584.0,1605.0,,779.0,Cave,4827514.0,8.156332734985309,-6.0,-2.0,,no,,-3.0,-4.0,377.0,-1144429.0,,-684673.0,-2327149.0,-16626.0,2.512677113432177,190.0,-995312.0,-0.4462536101863431,-0.5906625862992524,,-290.3593167328281
2117-05-31,119.0,237088309.0,482.0,Time Traveler,Grade -1,119.0,910118953.0,8765.0,,-4.0,Cave,-46706.0,-3.8946706747639164,4622.0,,-0.6026340747522889,0,Time Machine,479.0,-34.0,883.0,-2576099.0,-8331837.0,,-8380797.0,-83988.0,2.0055846030546753,122.0,4327035.0,2.5268361510649053,7.405524039335236,-5616589820.91343,66874.27402621125
2198-07-22,204.0,829110223.0,985.0,Time Traveler,,-3.0,,3293.0,Parallel,859.0,,839378.0,-2.721581667493418,-6.0,1614.0,6.030315663650899,1,,-1.0,158.0,392.0,-9819472.0,-6160339.0,-8461797.0,-3720410.0,0.0,2.4061923309007174,,-13615786.0,-0.025340593563126346,0.3889827239133442,inf,inf
2155-01-16,161.0,392227904.0,796.0,Ghost,???,30.0,,374.0,Parallel,340.0,,-14082.0,8.896299744208614,-7.0,-1.0,,,Time Machine,-9.0,125.0,575.0,-8064346.0,-2806181.0,-6617403.0,-1764928.0,,1.8082965641534394,-4.0,-13203594.0,0.6876765644217451,0.8554478827555638,,0.1449511065362841
,247.0,-433798.0,85.0,,,107.0,-471223.0,827.0,,-1.0,,2470231.0,1.6409418634717219,-3.0,1655.0,-1.9780815321075744,yes,Time Machine,,-13.0,18.0,-7571262.0,-9633252.0,-9038487.0,-7411206.0,-40107.0,2.1728714582742015,50.0,-8801366.0,0.46324734577907545,0.3295150341815909,,-61.5910190241105
2151-05-09,91.0,850080791.0,894.0,,???,98.0,-815892.0,-98.0,,-4.0,,-45752.0,5.708374739058627,687.0,-8.0,7.368154419867415,yes,,-2.0,-49.0,223.0,-7900938.0,-9219704.0,-8874665.0,,0.0,-1.6710069341653626,85.0,-2083181.0,0.48653875638447697,1.2449358535069392,,-inf
2197-08-19,198.0,,685.0,Alien,Unknown,,-512174.0,1008.0,Complicated,-3.0,,-10348.0,-4.198204471980499,-2.0,406.0,5.100769556548603,,Teleportation,271.0,-49.0,509.0,-5968155.0,-7438559.0,,,-96100.0,-1.381045866160935,146.0,374673.0,0.6500716435270335,1.8290578424713262,780663.2261749242,-8.015767181841042
2110-04-15,280.0,-800608.0,196.0,,Grade -1,90.0,-415287.0,,Undefined,-7.0,,-10615.0,7.810825662391124,-3.0,,4.96003871245476,2,Alchemy,426.0,-3.0,798.0,-4488213.0,,-46094.0,-9076337.0,,1.7968770470258908,109.0,165630.0,0.6761616440491076,1.0448237763347858,361584.77633562026,
2156-06-05,275.0,-137264.0,,Time Traveler,Unknown,-50.0,933197719.0,9688.0,,148.0,,-35142.0,3.680665181274125,-13.0,-17.0,-0.781137628253628,0,,,215.0,519.0,,-4266097.0,-4342828.0,-5032341.0,0.0,-0.12510287851969037,184.0,-3966620.0,1.670545437859976,4.232450437117768,inf,inf
2145-02-12,105.0,,112.0,Alien,,,314902295.0,3610.0,,-5.0,Spaceship,-26909.0,-1.3443444551778825,739.0,1270.0,3.2337796842313686,yes,Teleportation,-2.0,288.0,539.0,-9398801.0,-5212691.0,-3642620.0,-1468364.0,0.0,-1.5904452361386232,147.0,-12096699.0,1.7007443812026484,4.948306423983163,,
2197-01-14,253.0,-608807.0,,Time Traveler,,-18.0,1323432955.0,,,,,-10930.0,9.349968981204457,4489.0,,9.606481702252413,2,Alchemy,400.0,360.0,,-4172208.0,-7203529.0,-6041695.0,,0.0,-1.666921535800336,157.0,-5756589.0,1.3301219885133626,1.1305614758581586,-1246851929.0034368,-inf
2127-10-14,139.0,303257967.0,1021.0,Alien,???,-13.0,-321589.0,6878.0,Undefined,-1.0,,-35348.0,6.231044937234491,,-13.0,8.739333726305677,0,Teleportation,-8.0,236.0,,-9401652.0,,-2549821.0,-9494244.0,-98605.0,-1.636322900503602,20.0,3653972.0,2.5048955153402783,3.144536391299904,,0.35848080726129505
2191-11-21,289.0,574005508.0,610.0,,,-26.0,-737427.0,,Undefined,505.0,Spaceship,8377646.0,2.12126820089616,761.0,-7.0,4.200867499119224,,,-9.0,-6.0,724.0,,-3142668.0,-3653.0,-3561897.0,0.0,-0.5402616478124662,37.0,-3563230.0,2.459851462336048,4.567838720276727,,inf
2195-07-06,25.0,-902154.0,,Alien,???,103.0,-345352.0,6914.0,,,Cave,-8647.0,2.8987182274860253,-10.0,1346.0,5.209535591406266,yes,,-5.0,-18.0,337.0,-1191927.0,-2461287.0,-8911243.0,-4681782.0,0.0,1.90905277470531,80.0,-12030956.0,0.2602609025392869,1.5962644734293825,-4593942.736898201,-inf
2115-10-29,,-47646.0,497.0,Time Traveler,Grade -1,8.0,,1536.0,Undefined,350.0,,9532621.0,-3.3256185326023315,,-10.0,9.519370587077063,-1,,-3.0,-41.0,365.0,-9518799.0,-2744438.0,-1375288.0,-5553165.0,-93801.0,1.618235843180025,-5.0,2603719.0,1.402738451321715,0.8846886647134188,-172930622.63024968,1741.9643887618436
2133-09-03,292.0,-239609.0,609.0,,Grade -1,110.0,-369427.0,4053.0,,-2.0,Unknown,-14428.0,2.9213591670192933,3583.0,-8.0,4.0035558364286175,yes,,-1.0,247.0,850.0,-8725271.0,-5544315.0,-5268796.0,-7189797.0,0.0,-1.7278401912672865,179.0,501000.0,2.243429820394561,3.308031065481025,inf,inf
2138-10-02,300.0,-547572.0,515.0,Time Traveler,Grade -1,50.0,-86779.0,5321.0,Undefined,-8.0,,8543818.0,6.572184499912374,3928.0,1056.0,-4.816986740759904,2,Teleportation,422.0,,261.0,,-415099.0,-1975692.0,-6799663.0,-85079.0,1.8760244473026713,18.0,,2.5340601786491517,4.017225496867713,,
2129-07-17,197.0,-516370.0,249.0,Ghost,???,76.0,-4060.0,8878.0,Undefined,-1.0,,1939618.0,-2.811738176377889,-7.0,-11.0,2.1766382724432365,,,-6.0,201.0,201.0,-2644577.0,-2191890.0,-7580735.0,-8917397.0,-99854.0,-1.5801300833420477,126.0,-3682779.0,0.39315020575572246,0.4713682691699671,1594.7959773583887,-19.440511105988328
2135-08-05,95.0,538294617.0,322.0,Ghost,,-10.0,-651094.0,3192.0,,-4.0,,-32337.0,8.99327203467855,3142.0,-17.0,-0.35530872713104067,-1,Time Machine,-5.0,-48.0,152.0,-4993793.0,-7394758.0,,-5553042.0,0.0,-1.8716971052695304,171.0,-3143954.0,1.2293505228911394,2.902898336933566,inf,inf
2102-03-26,147.0,-879192.0,1177.0,,Grade -1,107.0,594901353.0,8525.0,,-3.0,Spaceship,8454689.0,7.845483612198885,4288.0,-11.0,,yes,Time Machine,233.0,468.0,59.0,-1857289.0,-4382393.0,-1917543.0,-5832295.0,,1.846155339658932,73.0,-2050580.0,1.3375954922698037,1.877747122522251,inf,-2.2529459161358962e+303
2128-11-11,110.0,-714484.0,785.0,Ghost,,,-340974.0,2204.0,,-5.0,Spaceship,-20006.0,-0.5901878608406577,1833.0,-16.0,9.077947078720179,2,,-5.0,-30.0,31.0,-1464508.0,-1802128.0,-3562257.0,,-73502.0,,,-4801930.0,1.9487341137696337,1.7871197058381365,,0.2721830698484395
2168-04-12,44.0,-102781.0,457.0,,???,126.0,-641159.0,9519.0,,526.0,,1811519.0,-0.7396508108572153,-3.0,-5.0,6.015753765020266,1,Teleportation,377.0,-23.0,718.0,-6430062.0,-9265687.0,-7073724.0,-8448806.0,-6903.0,-0.04817967948145263,,1063008.0,0.655907329498264,1.3278610492819003,inf,-2.604220099757085e+304
2106-09-10,1.0,163317241.0,396.0,,,-3.0,-546007.0,5475.0,Undefined,171.0,Cave,9562767.0,-2.4681687321910544,-13.0,1707.0,,,Time Machine,249.0,-45.0,142.0,-2157824.0,,-128956.0,-2081157.0,-82798.0,,8.0,-5776377.0,0.5270812975209311,0.392994803359934,,-115.49514481026112
2128-08-19,134.0,107605502.0,-101.0,,???,21.0,,5864.0,Parallel,-4.0,,-16647.0,5.113073743380704,517.0,-5.0,6.558385552106284,0,Teleportation,83.0,-43.0,88.0,-5088160.0,-9082051.0,-3882095.0,-4960826.0,-80625.0,-1.4119976035791557,63.0,-4464586.0,,5.240470782460094,-42165963.35101012,523.1951671443115
2128-06-03,125.0,,,Time Traveler,???,126.0,1658554665.0,2391.0,Undefined,-8.0,Cave,-23406.0,9.397883346563473,,-9.0,,2,,-6.0,392.0,170.0,-895603.0,-7179606.0,-2867500.0,-4418436.0,0.0,1.8546014997381868,122.0,,0.8976741926069056,2.222225624995919,,-inf
2121-04-24,-8.0,771017857.0,747.0,Alien,,124.0,315025518.0,242.0,,161.0,,-28310.0,-0.029131041591328177,1467.0,-3.0,3.269787895013967,0,,468.0,477.0,810.0,-2005638.0,-9099435.0,-166927.0,-9712553.0,0.0,-1.6390101358321745,92.0,8254767.0,-0.4859161837844637,-0.4639865810946905,inf,inf
2147-07-22,133.0,-897215.0,355.0,Time Traveler,???,5.0,-551613.0,3334.0,Parallel,910.0,,-45793.0,-4.444153336230794,-10.0,-3.0,-1.2233158845638314,yes,Alchemy,230.0,-9.0,289.0,-3785686.0,-3028927.0,-684294.0,-1537475.0,-3535.0,-1.5134158463674388,59.0,-7313576.0,2.7824630265143044,3.3163706569507383,,12.954172560113154
2141-12-20,,-853160.0,77.0,,???,14.0,1704745036.0,,Parallel,-1.0,Cave,847750.0,,1131.0,322.0,4.047749574973386,0,,190.0,-6.0,427.0,-6843709.0,-7263891.0,,,-77336.0,,84.0,-1300670.0,0.023759234972078103,,-2.1256482654135874e-08,-10.961906485982967
2171-10-11,226.0,645401420.0,290.0,Time Traveler,,-39.0,-985943.0,4500.0,,731.0,Unknown,-27930.0,7.757334551035716,-1.0,-7.0,5.075593728771195,no,,-1.0,-33.0,,-6591069.0,-7066324.0,-9797530.0,,0.0,2.7629740918084145,7.0,-14027277.0,0.020219405844933647,0.187069147194494,,-inf
,268.0,-895597.0,54.0,Time Traveler,Grade -1,18.0,424504071.0,3135.0,,567.0,,-3481.0,4.174365075544922,-19.0,-2.0,-2.0927194395552213,yes,Time Machine,282.0,-33.0,762.0,-9318370.0,-6619056.0,-4727588.0,-1543050.0,0.0,1.5885249663956127,,-7055946.0,2.364280305382867,5.778402534554267,inf,inf
2174-10-06,104.0,,180.0,,,,-356431.0,1097.0,,246.0,,-34932.0,4.291959326119672,-2.0,-8.0,-1.796230014619372,0,Alchemy,309.0,-45.0,147.0,-6618180.0,-6081433.0,-9414146.0,-1176465.0,-96188.0,2.313489040857224,132.0,-14373332.0,0.6742599084358625,2.1674493431153126,inf,-1.868937013829496e+303
,93.0,-333978.0,691.0,Alien,,38.0,-287422.0,1365.0,Parallel,-7.0,Cave,-39457.0,2.2441714334426317,-12.0,1201.0,-1.6884432800031757,2,Teleportation,-8.0,295.0,148.0,-2306569.0,-6800347.0,-7633613.0,-361985.0,-21721.0,-1.8143082437521865,176.0,-13158220.0,,1.117390163087169,267635.42954570026,-10.504968903167454
2142-01-04,107.0,-583044.0,,Time Traveler,,142.0,938888490.0,5229.0,Parallel,-1.0,Unknown,-28941.0,2.49234290803378,1061.0,-9.0,7.036787981842922,-1,Alchemy,409.0,-42.0,765.0,-4460515.0,-4485127.0,-7143690.0,-4776326.0,,2.388692485168266,191.0,-9304386.0,1.6783839258310187,3.3647546368338928,,-inf
2100-05-07,-6.0,145316734.0,1087.0,,Unknown,-26.0,761130162.0,7075.0,,,Cave,5579480.0,-3.131332415842663,863.0,,,yes,Time Machine,440.0,127.0,124.0,,-1388514.0,,-19774.0,-52256.0,-0.3954513539104769,-5.0,-9010468.0,-0.2933647147051871,0.4065916888866704,-257890998.35847086,4828.374126578208
2175-08-28,237.0,886469860.0,624.0,Time Traveler,???,-50.0,1858565485.0,9927.0,Undefined,279.0,Unknown,-20468.0,4.088214283428517,3996.0,1855.0,-3.4495360816637084,0,Time Machine,81.0,-6.0,438.0,-6024280.0,-8391367.0,-7006983.0,-115049.0,-84757.0,2.799593370312845,13.0,-9346359.0,0.3293660401782619,1.5835161239477917,,0.24149037837582737
2156-03-18,110.0,718862470.0,,Ghost,Grade -1,109.0,-821047.0,7630.0,,217.0,Unknown,4629786.0,9.049335232425328,2366.0,-17.0,7.312127124226773,-1,,-5.0,-45.0,265.0,-1726807.0,-495645.0,-8963905.0,-9429730.0,-62695.0,-1.6077986952067678,49.0,-5821807.0,-0.3135509280536495,1.1918650160064501,inf,-2.8673628437073385e+303
,275.0,,1152.0,Time Traveler,,80.0,-647346.0,5959.0,,-6.0,,-439.0,4.440690096424708,2193.0,222.0,9.222727138087857,0,Time Machine,92.0,-37.0,769.0,-9967651.0,-7500732.0,-7734379.0,-6105230.0,0.0,2.0414159538355303,17.0,-11431513.0,0.5202838160378591,2.3691644746264053,inf,inf
,138.0,533585113.0,938.0,Time Traveler,???,,343610348.0,9279.0,Undefined,826.0,,-20074.0,,-1.0,1938.0,-1.228157291976772,0,Teleportation,-6.0,245.0,329.0,-5496020.0,,-5757506.0,-688332.0,,-0.7945481090854523,63.0,-11721599.0,2.544755554678106,4.027899395868022,inf,-4.2705621448208e+303
2137-07-24,73.0,-794420.0,1099.0,,Unknown,96.0,-637972.0,9520.0,,57.0,Unknown,6404197.0,1.9281780342308683,-14.0,-1.0,5.372020705523918,0,,79.0,,391.0,-2907749.0,-8277201.0,-1593163.0,-284051.0,0.0,-0.13572494631929688,12.0,-6098937.0,2.682663905511933,2.613490838892136,,inf
2194-08-16,220.0,-980037.0,80.0,Ghost,???,9.0,-290596.0,7915.0,,221.0,,,6.401669433593535,-6.0,496.0,,2,,-6.0,-15.0,814.0,-2809876.0,-7403300.0,-210636.0,-7868690.0,,-1.6611525196051788,68.0,3788583.0,,0.1422651110577569,,0.40333297951385205
,277.0,-96503.0,1098.0,Alien,???,,-416941.0,1387.0,Undefined,409.0,,-26321.0,5.440642835179869,3025.0,1192.0,-1.420586724135708,0,,,479.0,82.0,-3545863.0,-1570510.0,,-5966035.0,0.0,1.764883965800729,35.0,-10678706.0,0.15655343701550595,,-1033892.9817081988,
2160-07-21,150.0,-920837.0,572.0,Time Traveler,Unknown,127.0,-575679.0,883.0,,244.0,,5918824.0,9.80602993319964,-4.0,1788.0,-3.8891341008233016,-1,Alchemy,-9.0,,930.0,-606380.0,,-559981.0,-137898.0,-68254.0,-1.684496722243376,101.0,-8047037.0,-0.0265340412111863,,,-86.7176136197146
,,-590612.0,642.0,Alien,,-49.0,-645576.0,6283.0,Complicated,-7.0,Spaceship,-7833.0,,-6.0,60.0,3.8943359828516453,,,71.0,365.0,1000.0,-9909947.0,-5160790.0,,-4427710.0,0.0,-1.1123013188516955,,-1541129.0,0.880466922846906,2.6210673613092634,,inf
2199-01-27,27.0,-432207.0,518.0,Ghost,,22.0,,805.0,Parallel,68.0,Unknown,-45978.0,,253.0,-16.0,-2.644169987747786,,,164.0,-8.0,,,-8259770.0,-4158325.0,-1868872.0,-22799.0,-1.5997300507381542,131.0,-12034196.0,2.392421996730813,4.832274565485914,inf,-7.884964844345435e+303
2104-07-04,215.0,-796306.0,127.0,Time Traveler,Grade -1,133.0,-114535.0,8155.0,Undefined,403.0,,1805950.0,-4.1988561198899745,3795.0,-10.0,-4.133134225868296,no,,-5.0,401.0,,-3062318.0,-1236676.0,-1275764.0,-865733.0,-89362.0,-0.3276275833695774,37.0,-6076664.0,2.4843220176964667,3.949564196842261,376969.44607110694,-24.427826660897328
2152-09-21,131.0,-737903.0,10.0,,Grade -1,94.0,1714643008.0,6463.0,Parallel,-6.0,Cave,5020144.0,2.898740923385242,1646.0,1833.0,-3.1085862048182893,1,,-8.0,490.0,185.0,-6507218.0,-7184762.0,-2655873.0,-653965.0,-27168.0,2.413469730263561,67.0,-5602903.0,-0.33925205546697745,0.5412552464497498,-773382936.5569835,
2198-02-16,281.0,-478978.0,526.0,,,137.0,-240947.0,3807.0,,-5.0,,-45501.0,-1.5387230520204764,546.0,-3.0,4.481280996638478,yes,,-9.0,498.0,938.0,-416510.0,-5243005.0,-5594642.0,-5486565.0,0.0,-1.1657905675119515,188.0,-9060490.0,0.23230099693967177,0.6438152988414038,129271.13734161643,inf
2194-10-17,140.0,-691805.0,,,,59.0,-611999.0,9614.0,Undefined,513.0,Unknown,-21188.0,-2.7034776050435556,4847.0,372.0,5.848568183178828,2,Alchemy,228.0,-10.0,764.0,-2176424.0,-2279050.0,-7665749.0,-1111506.0,,-1.1844246950157296,,-6565899.0,0.21109589313501642,0.5460738743088565,,-inf
,103.0,-428557.0,351.0,,???,113.0,302031174.0,865.0,Parallel,,,-15708.0,-4.323856729409739,-13.0,-16.0,-3.3429575030008483,1,,-7.0,-15.0,868.0,-6466190.0,-7854449.0,-5182851.0,-1803177.0,0.0,2.794701659065091,25.0,-10419166.0,2.3995056300562823,4.907247691380056,12351181511.1359,inf
2132-01-08,226.0,738588420.0,-175.0,,,10.0,,4111.0,Parallel,899.0,Cave,-738.0,3.187587198275099,112.0,1026.0,,1,,,195.0,388.0,-7682708.0,-6254198.0,-8713704.0,-9491837.0,0.0,,199.0,-4016299.0,1.097023105574393,0.42898052844988743,6139700144.361777,inf
2126-01-29,55.0,-529322.0,-174.0,,???,-34.0,-265509.0,5182.0,Undefined,-5.0,Spaceship,,7.526406374861857,1629.0,-13.0,4.518277439669322,-1,,144.0,,537.0,-7272618.0,-675049.0,-9361863.0,-9522598.0,0.0,2.4402678277509944,,-7451899.0,0.7893833118445097,2.7296480214502807,603955.0971060354,
2187-04-15,,,501.0,,,-2.0,,5171.0,Parallel,-5.0,Unknown,8698947.0,-1.4980743342835328,-6.0,-1.0,-2.717728572238223,-1,,-7.0,,560.0,-2713126.0,-5703900.0,-4720755.0,-6278818.0,-85846.0,2.4898561800382355,171.0,-3665568.0,2.8481206187498405,,,-101.33200149104209
2188-09-25,238.0,-802122.0,906.0,Time Traveler,Grade -1,25.0,,788.0,Parallel,-1.0,Unknown,2608386.0,-4.431284902931378,-15.0,,-4.594610322355442,no,Alchemy,-4.0,-10.0,179.0,-8351277.0,-5789649.0,-9637717.0,-6034355.0,,-0.8976055097385918,68.0,-12883561.0,2.738750541063325,6.68953524281759,,-145.94818710832587
2136-03-17,,192558504.0,481.0,Alien,Grade -1,137.0,1242349890.0,4931.0,Undefined,-1.0,,-47334.0,5.734599851156721,-14.0,-18.0,-1.4981745696229707,no,,-6.0,,289.0,-6216390.0,-9785469.0,-5267097.0,-9902075.0,0.0,,102.0,-1242550.0,1.0403734035350047,2.2387250683649844,inf,
2168-11-10,179.0,663877556.0,212.0,Alien,,97.0,-569422.0,2466.0,Parallel,870.0,,-48147.0,-1.1949635490704305,-13.0,-12.0,8.330919546797777,2,Alchemy,,392.0,113.0,-8781085.0,-9918039.0,-5136863.0,-5538654.0,,,180.0,-2339881.0,-0.050838608989848266,0.20380121144331464,,-inf
2194-03-02,143.0,384391789.0,-34.0,,Grade -1,127.0,-825255.0,9215.0,Parallel,357.0,,3286104.0,-4.06846540912863,4175.0,-11.0,7.5525677107405205,2,Time Machine,,-26.0,65.0,-3955458.0,-2495562.0,-7682206.0,-5815698.0,-63413.0,2.869322740166402,86.0,-2678549.0,0.09851220382284764,1.4770844917532937,1015809.468534887,-67.83961440926761
2121-10-31,185.0,356373937.0,-32.0,,,80.0,311071942.0,1211.0,,-2.0,Cave,-37113.0,8.53241752309269,-15.0,1675.0,-4.020013156125556,yes,Teleportation,78.0,-34.0,20.0,-2528779.0,-5516275.0,-2464513.0,-4442017.0,0.0,,100.0,-6354525.0,-0.10770628959072392,-0.3297294041374399,-1.8982340190837406e-07,-inf
2123-06-27,300.0,-262211.0,28.0,Ghost,,-8.0,402816468.0,6731.0,,-2.0,Spaceship,,9.151074788032576,-14.0,554.0,-3.5981210110592103,0,Teleportation,-4.0,399.0,799.0,-9135468.0,-1112932.0,-9712518.0,-5480784.0,-2623.0,-0.05188617425969633,37.0,-6821393.0,,2.9168601689610263,,-1179.6786122760197
,251.0,966702697.0,166.0,,???,6.0,-762447.0,9625.0,Complicated,-6.0,Spaceship,2917558.0,-1.2593959994453687,1905.0,-14.0,8.3336121023764,2,Teleportation,270.0,-39.0,,-9691818.0,-7673642.0,-4384544.0,-6635805.0,0.0,-1.951794986495678,109.0,113134.0,1.4414048093838656,1.7022772936059736,1081580.1797316615,inf
2123-09-24,132.0,782154622.0,327.0,,Grade -1,-1.0,,1686.0,,-1.0,,7629846.0,7.831551159195557,3554.0,-3.0,-1.6253911144775142,2,Alchemy,-4.0,-5.0,884.0,-5408380.0,-3020333.0,-992964.0,-1787449.0,0.0,1.6134376700192627,139.0,-7771376.0,1.4482556708955439,2.2542698178459992,,inf
2199-07-29,90.0,-531822.0,590.0,,,145.0,-574684.0,685.0,,815.0,,,-4.212048389217657,,-16.0,4.476403783995732,no,,,-36.0,537.0,-547287.0,-221833.0,-6568812.0,-9669391.0,0.0,-1.377366691448296,32.0,-3228072.0,-0.15567750838633154,1.0469696731210698,-5013972.663565908,-inf
